country,latitude,longitude,date,cases,deaths,recovered,active,who_region,mortality_rate,recovery_rate
Senegal,14.4974,-14.4524,2020-05-09,1634,17,643,974,Africa,1.040391676866585,39.35128518971848
Serbia,44.0165,21.0059,2020-05-09,10032,215,2732,7085,Europe,2.1431419457735243,27.232854864433815
Seychelles,-4.6796,55.492,2020-05-09,11,0,8,3,Africa,0.0,72.72727272727273
Singapore,1.2833,103.8333,2020-05-09,22460,20,2296,20144,Western Pacific,0.08904719501335707,10.222617987533393
Slovakia,48.669,19.699,2020-05-09,1455,26,919,510,Europe,1.7869415807560136,63.161512027491405
Slovenia,46.1512,14.9955,2020-05-09,1454,101,255,1098,Europe,6.946354883081156,17.537826685006877
Somalia,5.152149,46.199616,2020-05-09,997,48,110,839,Eastern Mediterranean,4.814443329989969,11.033099297893681
South Africa,-30.5595,22.9375,2020-05-09,9420,186,3983,5251,Africa,1.9745222929936306,42.282377919320595
Spain,40.463667,-3.74922,2020-05-09,223578,26478,133952,63148,Europe,11.842846791723694,59.912871570548084
Sri Lanka,7.873054,80.77179699999998,2020-05-09,847,9,260,578,South-East Asia,1.062573789846517,30.696576151121608
Sudan,12.8628,30.2176,2020-05-09,1164,64,119,981,Eastern Mediterranean,5.498281786941581,10.223367697594501
Suriname,3.9193,-56.0278,2020-05-09,10,1,9,0,Americas,10.0,90.0
Sweden,60.128161,18.643501,2020-05-09,25921,3220,0,22701,Europe,12.422360248447205,0.0
Switzerland,46.8182,8.2275,2020-05-09,30251,1830,26400,2021,Europe,6.049386797130674,87.26984231926217
Taiwan*,23.7,121.0,2020-05-09,440,6,361,73,Western Pacific,1.3636363636363635,82.04545454545455
Tanzania,-6.369028,34.888822,2020-05-09,509,21,183,305,Africa,4.12573673870334,35.952848722986246
Thailand,15.870032,100.992541,2020-05-09,3004,56,2787,161,South-East Asia,1.8641810918774968,92.7762982689747
Togo,8.6195,0.8248,2020-05-09,153,10,87,56,Africa,6.535947712418301,56.86274509803921
Trinidad and Tobago,10.6918,-61.2225,2020-05-09,116,8,104,4,Americas,6.896551724137931,89.65517241379311
Tunisia,33.886917,9.537499,2020-05-09,1032,45,660,327,Eastern Mediterranean,4.3604651162790695,63.95348837209303
Turkey,38.9637,35.2433,2020-05-09,137115,3739,89480,43896,Europe,2.726908069868359,65.2590890858039
Uganda,1.373333,32.290275,2020-05-09,116,0,55,61,Africa,0.0,47.41379310344828
Ukraine,48.3794,31.1656,2020-05-09,14710,376,2909,11425,Europe,2.556084296397009,19.775662814411966
United Arab Emirates,23.424076,53.847818,2020-05-09,17417,185,4295,12937,Eastern Mediterranean,1.06218062812195,24.65981512315554
United Kingdom,32.3078,-64.7505,2020-05-09,118,7,64,47,Europe,5.932203389830509,54.23728813559322
United Kingdom,19.3133,-81.2546,2020-05-09,81,1,41,39,Europe,1.2345679012345678,50.617283950617285
United Kingdom,49.3723,-2.3644,2020-05-09,545,41,447,57,Europe,7.522935779816514,82.01834862385321
United Kingdom,36.1408,-5.3536,2020-05-09,146,0,142,4,Europe,0.0,97.26027397260275
United Kingdom,54.2361,-4.5481,2020-05-09,329,23,271,35,Europe,6.990881458966565,82.37082066869301
United Kingdom,16.742498,-62.187366,2020-05-09,11,1,8,2,Europe,9.090909090909092,72.72727272727273
United Kingdom,55.3781,-3.4360000000000004,2020-05-09,208324,31610,0,176714,Europe,15.17347977189378,0.0
Uruguay,-32.5228,-55.7658,2020-05-09,702,18,513,171,Americas,2.564102564102564,73.07692307692307
US,40.0,-100.0,2020-05-09,1314320,79976,212534,1021810,Americas,6.084971696390529,16.170643374520665
Uzbekistan,41.377491,64.585262,2020-05-09,2349,10,1846,493,Europe,0.4257130693912303,78.5866326096211
Venezuela,6.4238,-66.5897,2020-05-09,402,10,190,202,Americas,2.4875621890547266,47.2636815920398
Vietnam,14.058324,108.277199,2020-05-09,288,0,241,47,Western Pacific,0.0,83.68055555555556
Zambia,-13.133897,27.849332,2020-05-09,252,7,112,133,Africa,2.7777777777777777,44.44444444444444
Zimbabwe,-19.015438,29.154857,2020-05-09,35,4,9,22,Africa,11.428571428571429,25.71428571428571
Dominica,15.415,-61.371,2020-05-09,16,0,14,2,Americas,0.0,87.5
Grenada,12.1165,-61.679,2020-05-09,21,0,13,8,Americas,0.0,61.904761904761905
Mozambique,-18.665695,35.529562,2020-05-09,87,0,0,87,Africa,0.0,0.0
Syria,34.802075,38.99681500000001,2020-05-09,47,3,0,44,Eastern Mediterranean,6.382978723404255,0.0
Timor-Leste,-8.874217,125.727539,2020-05-09,24,0,0,24,South-East Asia,0.0,0.0
Belize,17.1899,-88.4976,2020-05-09,18,2,16,0,Americas,11.11111111111111,88.88888888888889
Laos,19.85627,102.495496,2020-05-09,19,0,13,6,Western Pacific,0.0,68.42105263157895
Libya,26.3351,17.228331,2020-05-09,64,3,24,37,Eastern Mediterranean,4.6875,37.5
West Bank and Gaza,31.9522,35.2332,2020-05-09,375,2,228,145,Eastern Mediterranean,0.5333333333333333,60.8
Guinea-Bissau,11.8037,-15.1804,2020-05-09,641,3,25,613,Africa,0.46801872074883,3.9001560062402496
Mali,17.570692,-3.996166000000001,2020-05-09,692,37,298,357,Africa,5.346820809248555,43.0635838150289
Saint Kitts and Nevis,17.357822,-62.782998,2020-05-09,15,0,14,1,Americas,0.0,93.33333333333333
Canada,64.8255,-124.8457,2020-05-09,5,0,0,5,Americas,0.0,0.0
Canada,64.2823,-135.0,2020-05-09,11,0,0,11,Americas,0.0,0.0
Kosovo,42.602636,20.902977,2020-05-09,862,28,622,212,Europe,3.248259860788863,72.15777262180974
Burma,21.9162,95.956,2020-05-09,178,6,68,104,South-East Asia,3.3707865168539324,38.20224719101123
United Kingdom,18.2206,-63.0686,2020-05-09,3,0,3,0,Europe,0.0,100.0
United Kingdom,18.4207,-64.64,2020-05-09,7,1,4,2,Europe,14.285714285714285,57.14285714285714
United Kingdom,21.69400000000001,-71.7979,2020-05-09,12,1,8,3,Europe,8.333333333333332,66.66666666666666
Botswana,-22.3285,24.6849,2020-05-09,23,1,12,10,Africa,4.3478260869565215,52.17391304347826
Burundi,-3.3731,29.9189,2020-05-09,15,1,7,7,Africa,6.666666666666667,46.666666666666664
Sierra Leone,8.460555000000001,-11.779889,2020-05-09,291,18,58,215,Africa,6.185567010309279,19.93127147766323
Malawi,-13.2543,34.3015,2020-05-09,56,3,14,39,Africa,5.357142857142857,25.0
United Kingdom,-51.7963,-59.5236,2020-05-09,13,0,13,0,Europe,0.0,100.0
France,46.8852,-56.3159,2020-05-09,1,0,0,1,Europe,0.0,0.0
South Sudan,6.877000000000002,31.307,2020-05-09,120,0,2,118,Africa,0.0,1.6666666666666667
Western Sahara,24.2155,-12.8858,2020-05-09,6,0,5,1,Africa,0.0,83.33333333333334
Sao Tome and Principe,0.1864,6.6131,2020-05-09,208,5,4,199,Africa,2.403846153846154,1.9230769230769231
Yemen,15.552727,48.516388,2020-05-09,34,7,1,26,Eastern Mediterranean,20.588235294117645,2.941176470588235
Comoros,-11.6455,43.3333,2020-05-09,11,1,0,10,Africa,9.090909090909092,0.0
Tajikistan,38.861,71.2761,2020-05-09,612,20,0,592,Europe,3.2679738562091507,0.0
Afghanistan,33.93911,67.709953,2020-05-10,4402,120,558,3724,Eastern Mediterranean,2.7260336210813265,12.676056338028168
Albania,41.1533,20.1683,2020-05-10,868,31,650,187,Europe,3.571428571428571,74.88479262672811
Algeria,28.0339,1.6596,2020-05-10,5723,502,2678,2543,Africa,8.771623274506378,46.793639699458325
Andorra,42.5063,1.5218,2020-05-10,755,48,550,157,Europe,6.357615894039735,72.84768211920529
Angola,-11.2027,17.8739,2020-05-10,45,2,13,30,Africa,4.444444444444445,28.888888888888886
Antigua and Barbuda,17.0608,-61.7964,2020-05-10,25,3,19,3,Americas,12.0,76.0
Argentina,-38.4161,-63.6167,2020-05-10,6034,305,1757,3972,Americas,5.0546900894928735,29.118329466357306
Armenia,40.0691,45.0382,2020-05-10,3313,45,1325,1943,Europe,1.3582855418050106,39.99396317536976
Australia,-35.4735,149.0124,2020-05-10,107,3,104,0,Western Pacific,2.803738317757009,97.19626168224299
Australia,-33.8688,151.2093,2020-05-10,3053,44,2517,492,Western Pacific,1.4412053717654767,82.44349819849329
Australia,-12.4634,130.8456,2020-05-10,29,0,27,2,Western Pacific,0.0,93.10344827586206
Australia,-27.4698,153.0251,2020-05-10,1045,6,1021,18,Western Pacific,0.5741626794258373,97.70334928229664
Australia,-34.9285,138.6007,2020-05-10,439,4,434,1,Western Pacific,0.9111617312072893,98.86104783599089
Australia,-42.8821,147.3272,2020-05-10,227,13,182,32,Western Pacific,5.726872246696035,80.1762114537445
Australia,-37.8136,144.9631,2020-05-10,1496,18,1346,132,Western Pacific,1.2032085561497325,89.97326203208557
Australia,-31.9505,115.8605,2020-05-10,552,9,536,7,Western Pacific,1.6304347826086956,97.10144927536231
Austria,47.5162,14.5501,2020-05-10,15871,618,13991,1262,Europe,3.893894524604625,88.15449562094386
Azerbaijan,40.1431,47.5769,2020-05-10,2519,32,1650,837,Europe,1.2703453751488685,65.50218340611353
Bahamas,25.025885,-78.035889,2020-05-10,92,11,37,44,Americas,11.956521739130435,40.21739130434783
Bahrain,26.0275,50.55,2020-05-10,4941,8,2070,2863,Eastern Mediterranean,0.16191054442420563,41.8943533697632
Bangladesh,23.685,90.3563,2020-05-10,14657,228,2650,11779,South-East Asia,1.5555707170635191,18.080098246571605
Barbados,13.1939,-59.5432,2020-05-10,84,7,57,20,Americas,8.333333333333332,67.85714285714286
Belarus,53.7098,27.9534,2020-05-10,22973,131,6406,16436,Europe,0.5702346232533845,27.88490837069603
Belgium,50.8333,4.469936,2020-05-10,53081,8656,13642,30783,Europe,16.307153218665814,25.70034475612743
Benin,9.3077,2.3158,2020-05-10,319,2,62,255,Africa,0.6269592476489028,19.435736677115987
Bhutan,27.5142,90.4336,2020-05-10,7,0,5,2,South-East Asia,0.0,71.42857142857143
Bolivia,-16.2902,-63.5887,2020-05-10,2556,118,273,2165,Americas,4.616588419405321,10.68075117370892
Bosnia and Herzegovina,43.9159,17.6791,2020-05-10,2117,107,1106,904,Europe,5.054322153991498,52.24374114312707
Brazil,-14.235,-51.9253,2020-05-10,162699,11123,64957,86619,Americas,6.836550931474686,39.92464612566764
Brunei,4.5353,114.7277,2020-05-10,141,1,134,6,Western Pacific,0.7092198581560284,95.0354609929078
Bulgaria,42.7339,25.4858,2020-05-10,1965,91,444,1430,Europe,4.631043256997455,22.595419847328245
Burkina Faso,12.2383,-1.5616,2020-05-10,751,49,577,125,Africa,6.524633821571238,76.83089214380826
Cabo Verde,16.5388,-23.0418,2020-05-10,246,2,56,188,Africa,0.8130081300813009,22.76422764227642
Cambodia,11.55,104.9167,2020-05-10,122,0,120,2,Western Pacific,0.0,98.36065573770492
Cameroon,3.848,11.5021,2020-05-10,2579,114,1465,1000,Africa,4.420317952694843,56.80496316401707
Canada,53.9333,-116.5765,2020-05-10,6253,117,0,6136,Americas,1.8711018711018712,0.0
Canada,53.7267,-127.6476,2020-05-10,2330,129,0,2201,Americas,5.536480686695279,0.0
Canada,53.7609,-98.8139,2020-05-10,287,7,0,280,Americas,2.4390243902439024,0.0
Canada,46.5653,-66.4619,2020-05-10,120,0,0,120,Americas,0.0,0.0
Canada,53.1355,-57.6604,2020-05-10,261,3,0,258,Americas,1.1494252873563218,0.0
Canada,44.682,-63.7443,2020-05-10,1018,47,0,971,Americas,4.616895874263261,0.0
Canada,51.2538,-85.3232,2020-05-10,21469,1751,0,19718,Americas,8.155945782290745,0.0
Canada,46.5107,-63.4168,2020-05-10,27,0,0,27,Americas,0.0,0.0
Canada,52.9399,-73.5491,2020-05-10,37732,2929,0,34803,Americas,7.762641789462525,0.0
Canada,52.9399,-106.4509,2020-05-10,564,7,0,557,Americas,1.2411347517730498,0.0
Central African Republic,6.6111,20.9394,2020-05-10,143,0,10,133,Africa,0.0,6.993006993006993
Chad,15.4542,18.7322,2020-05-10,322,31,53,238,Africa,9.627329192546584,16.459627329192546
Chile,-35.6751,-71.543,2020-05-10,33855,312,13112,20431,Americas,0.9215773150199379,38.72987741840201
China,31.8257,117.2264,2020-05-10,991,6,985,0,Western Pacific,0.6054490413723511,99.39455095862765
China,40.1824,116.4142,2020-05-10,593,9,568,16,Western Pacific,1.5177065767284992,95.78414839797638
China,30.0572,107.874,2020-05-10,579,6,573,0,Western Pacific,1.0362694300518136,98.96373056994818
China,26.0789,117.9874,2020-05-10,356,1,354,1,Western Pacific,0.2808988764044944,99.43820224719101
China,35.7518,104.2861,2020-05-10,139,2,137,0,Western Pacific,1.4388489208633095,98.56115107913669
China,23.3417,113.4244,2020-05-10,1589,8,1577,4,Western Pacific,0.5034612964128383,99.24480805538074
China,23.8298,108.7881,2020-05-10,254,2,252,0,Western Pacific,0.7874015748031495,99.21259842519686
China,26.8154,106.8748,2020-05-10,147,2,145,0,Western Pacific,1.3605442176870748,98.63945578231292
China,19.1959,109.7453,2020-05-10,168,6,162,0,Western Pacific,3.571428571428571,96.42857142857143
China,39.549,116.1306,2020-05-10,328,6,0,322,Western Pacific,1.8292682926829267,0.0
China,47.862,127.7615,2020-05-10,945,13,904,28,Western Pacific,1.3756613756613756,95.66137566137566
China,37.8957,114.9042,2020-05-10,1276,22,0,1254,Western Pacific,1.7241379310344827,0.0
China,22.3,114.2,2020-05-10,1047,4,982,61,Western Pacific,0.38204393505253104,93.79178605539637
China,30.9756,112.2707,2020-05-10,68134,4512,63616,6,Western Pacific,6.622244400739719,93.36894942319547
China,27.6104,111.7088,2020-05-10,1019,4,1015,0,Western Pacific,0.39254170755642787,99.60745829244357
China,44.0935,113.9448,2020-05-10,208,1,187,20,Western Pacific,0.4807692307692308,89.90384615384616
China,32.9711,119.455,2020-05-10,653,0,653,0,Western Pacific,0.0,100.0
China,27.614,115.7221,2020-05-10,937,1,936,0,Western Pacific,0.10672358591248667,99.89327641408752
China,43.6661,126.1923,2020-05-10,127,1,105,21,Western Pacific,0.7874015748031495,82.67716535433071
China,41.2956,122.6085,2020-05-10,147,2,144,1,Western Pacific,1.3605442176870748,97.95918367346938
China,22.1667,113.55,2020-05-10,45,0,41,4,Western Pacific,0.0,91.11111111111111
China,37.2692,106.1655,2020-05-10,75,0,75,0,Western Pacific,0.0,100.0
China,35.7452,95.9956,2020-05-10,18,0,18,0,Western Pacific,0.0,100.0
China,35.1917,108.8701,2020-05-10,308,3,294,11,Western Pacific,0.974025974025974,95.45454545454545
China,36.3427,118.1498,2020-05-10,788,7,777,4,Western Pacific,0.8883248730964468,98.60406091370558
China,31.202,121.4491,2020-05-10,659,7,627,25,Western Pacific,1.062215477996965,95.14415781487102
China,37.5777,112.2922,2020-05-10,198,0,197,1,Western Pacific,0.0,99.4949494949495
China,30.6171,102.7103,2020-05-10,561,3,558,0,Western Pacific,0.53475935828877,99.46524064171123
China,39.3054,117.323,2020-05-10,191,3,186,2,Western Pacific,1.5706806282722512,97.38219895287958
China,31.6927,88.0924,2020-05-10,1,0,1,0,Western Pacific,0.0,100.0
China,41.1129,85.2401,2020-05-10,76,3,73,0,Western Pacific,3.9473684210526314,96.05263157894737
China,24.974,101.487,2020-05-10,185,2,183,0,Western Pacific,1.0810810810810811,98.91891891891892
China,29.1832,120.0934,2020-05-10,1268,1,1267,0,Western Pacific,0.07886435331230283,99.9211356466877
Colombia,4.5709,-74.2973,2020-05-10,11063,463,2705,7895,Americas,4.185121576425924,24.450872276959235
Congo (Brazzaville),-0.228,15.8277,2020-05-10,274,10,33,231,Africa,3.64963503649635,12.043795620437956
Congo (Kinshasa),-4.0383,21.7587,2020-05-10,991,41,136,814,Africa,4.137235116044399,13.723511604439958
Costa Rica,9.7489,-83.7534,2020-05-10,792,7,501,284,Americas,0.8838383838383838,63.25757575757576
Cote d'Ivoire,7.54,-5.5471,2020-05-10,1700,21,794,885,Africa,1.2352941176470587,46.705882352941174
Croatia,45.1,15.2,2020-05-10,2187,90,1764,333,Europe,4.11522633744856,80.65843621399176
Cuba,21.521757,-77.78116700000002,2020-05-10,1766,77,1193,496,Americas,4.360135900339751,67.55379388448472
Cyprus,35.1264,33.4299,2020-05-10,898,16,401,481,Europe,1.7817371937639197,44.65478841870824
Czechia,49.8175,15.473,2020-05-10,8123,280,4474,3369,Europe,3.4470023390373012,55.07817308876031
Denmark,61.8926,-6.9118,2020-05-10,187,0,187,0,Europe,0.0,100.0
Greenland,71.7069,-42.6043,2020-05-10,11,0,11,0,Europe,0.0,100.0
Denmark,56.2639,9.5018,2020-05-10,10429,529,8217,1683,Europe,5.072394285166363,78.78991274331192
Djibouti,11.8251,42.5903,2020-05-10,1210,3,847,360,Eastern Mediterranean,0.24793388429752067,70.0
Dominican Republic,18.7357,-70.1627,2020-05-10,10347,388,2763,7196,Americas,3.7498791920363392,26.7033922876196
Ecuador,-1.8312,-78.1834,2020-05-10,29559,2127,3433,23999,Americas,7.195777935654116,11.614060015562096
Egypt,26.820553000000004,30.802498,2020-05-10,9400,525,2075,6800,Eastern Mediterranean,5.585106382978723,22.074468085106382
El Salvador,13.7942,-88.8965,2020-05-10,889,17,293,579,Americas,1.9122609673790776,32.95838020247469
Equatorial Guinea,1.6508,10.2679,2020-05-10,439,4,13,422,Africa,0.9111617312072893,2.9612756264236904
Eritrea,15.1794,39.7823,2020-05-10,39,0,37,2,Africa,0.0,94.87179487179486
Estonia,58.5953,25.0136,2020-05-10,1739,60,750,929,Europe,3.4502587694077054,43.12823461759632
Eswatini,-26.5225,31.4659,2020-05-10,172,2,27,143,Africa,1.1627906976744187,15.69767441860465
Ethiopia,9.145,40.4897,2020-05-10,239,5,99,135,Africa,2.092050209205021,41.42259414225941
Fiji,-17.7134,178.065,2020-05-10,18,0,14,4,Western Pacific,0.0,77.77777777777779
Finland,61.92411,25.748151,2020-05-10,5962,267,4000,1695,Europe,4.478362965447837,67.09158000670917
France,3.9339,-53.1258,2020-05-10,144,1,122,21,Europe,0.6944444444444444,84.72222222222221
France,-17.6797,149.4068,2020-05-10,60,0,56,4,Europe,0.0,93.33333333333333
France,16.265,-61.551,2020-05-10,154,13,104,37,Europe,8.441558441558442,67.53246753246754
France,-12.8275,45.166244,2020-05-10,1023,11,492,520,Europe,1.0752688172043012,48.09384164222874
France,-20.904305,165.618042,2020-05-10,18,0,18,0,Europe,0.0,100.0
France,-21.1151,55.5364,2020-05-10,436,0,354,82,Europe,0.0,81.19266055045871
France,17.9,-62.8333,2020-05-10,6,0,6,0,Europe,0.0,100.0
France,18.0708,-63.0501,2020-05-10,39,3,30,6,Europe,7.6923076923076925,76.92307692307693
France,14.6415,-61.0242,2020-05-10,186,14,83,89,Europe,7.526881720430108,44.623655913978496
France,46.2276,2.2137,2020-05-10,175027,26341,55062,93624,Europe,15.049678049672336,31.4591463031418
Gabon,-0.8037,11.6094,2020-05-10,661,8,110,543,Africa,1.2102874432677762,16.64145234493192
Gambia,13.4432,-15.3101,2020-05-10,20,1,9,10,Africa,5.0,45.0
Georgia,42.3154,43.3569,2020-05-10,635,10,309,316,Europe,1.574803149606299,48.661417322834644
Germany,51.165691,10.451526,2020-05-10,171879,7569,144400,19910,Europe,4.403679332553715,84.01259025244502
Ghana,7.9465,-1.0232,2020-05-10,4263,22,378,3863,Africa,0.5160684963640628,8.866995073891626
Greece,39.0742,21.8243,2020-05-10,2716,151,1374,1191,Europe,5.559646539027982,50.58910162002945
Guatemala,15.7835,-90.2308,2020-05-10,1052,26,110,916,Americas,2.4714828897338403,10.456273764258556
Guinea,9.9456,-9.6966,2020-05-10,2146,11,714,1421,Africa,0.5125815470643057,33.271202236719475
Guyana,4.860416000000002,-58.93018000000001,2020-05-10,104,10,35,59,Americas,9.615384615384617,33.65384615384615
Haiti,18.9712,-72.2852,2020-05-10,182,15,17,150,Americas,8.241758241758241,9.340659340659341
Holy See,41.9029,12.4534,2020-05-10,12,0,2,10,Europe,0.0,16.666666666666664
Honduras,15.2,-86.2419,2020-05-10,1972,108,203,1661,Americas,5.476673427991886,10.294117647058822
Hungary,47.1625,19.5033,2020-05-10,3263,413,933,1917,Europe,12.657064051486364,28.593319031566043
Iceland,64.9631,-19.0208,2020-05-10,1801,10,1773,18,Europe,0.5552470849528041,98.44530816213215
India,20.593684,78.96288,2020-05-10,67161,2212,20969,43980,South-East Asia,3.2935781182531527,31.221988951921503
Indonesia,-0.7893,113.9213,2020-05-10,14032,973,2698,10361,South-East Asia,6.934150513112884,19.227480045610037
Iran,32.427908,53.68804599999999,2020-05-10,107603,6640,86143,14820,Eastern Mediterranean,6.170831668262037,80.05631813239408
Iraq,33.223191,43.679291,2020-05-10,2767,109,1734,924,Eastern Mediterranean,3.939284423563426,62.66714853632093
Ireland,53.1424,-7.6921,2020-05-10,22996,1458,17110,4428,Europe,6.340233084014611,74.40424421638546
Israel,31.046051,34.851612,2020-05-10,16477,252,11430,4795,Europe,1.5294046246282698,69.36942404563938
Italy,41.87194,12.56738,2020-05-10,219070,30560,105186,83324,Europe,13.94987903409869,48.01478979321678
Jamaica,18.1096,-77.2975,2020-05-10,502,9,90,403,Americas,1.7928286852589643,17.928286852589643
Japan,36.204824,138.252924,2020-05-10,15824,666,8127,7031,Western Pacific,4.208796764408493,51.358695652173914
Jordan,31.24,36.51,2020-05-10,540,9,389,142,Eastern Mediterranean,1.6666666666666667,72.03703703703704
Kazakhstan,48.0196,66.9237,2020-05-10,5090,31,1941,3118,Europe,0.6090373280943026,38.13359528487229
Kenya,-0.0236,37.9062,2020-05-10,672,32,239,401,Africa,4.761904761904762,35.56547619047619
South Korea,35.90775700000001,127.766922,2020-05-10,10909,256,9632,1021,Western Pacific,2.3466862223851868,88.29406911724264
Kuwait,29.31166,47.481766,2020-05-10,8688,58,2729,5901,Eastern Mediterranean,0.6675874769797422,31.411141804788212
Kyrgyzstan,41.20438,74.766098,2020-05-10,1002,12,675,315,Europe,1.1976047904191618,67.36526946107784
Latvia,56.8796,24.6032,2020-05-10,939,18,464,457,Europe,1.9169329073482428,49.41427050053248
Lebanon,33.8547,35.8623,2020-05-10,845,26,234,585,Eastern Mediterranean,3.076923076923077,27.692307692307693
Liberia,6.4280550000000005,-9.429499,2020-05-10,199,20,79,100,Africa,10.050251256281408,39.698492462311556
Liechtenstein,47.14,9.55,2020-05-10,82,1,81,0,Europe,1.2195121951219512,98.78048780487805
Lithuania,55.1694,23.8813,2020-05-10,1479,50,828,601,Europe,3.3806626098715347,55.98377281947262
Luxembourg,49.8153,6.1296,2020-05-10,3886,101,3586,199,Europe,2.5990735975295935,92.27997941327844
Madagascar,-18.766947,46.869107,2020-05-10,193,0,101,92,Africa,0.0,52.331606217616574
Malaysia,4.210483999999999,101.975766,2020-05-10,6656,108,5025,1523,Western Pacific,1.622596153846154,75.49579326923077
Maldives,3.2028,73.2207,2020-05-10,835,3,29,803,South-East Asia,0.3592814371257485,3.473053892215569
Malta,35.9375,14.3754,2020-05-10,496,5,433,58,Europe,1.0080645161290323,87.29838709677419
Mauritania,21.0079,-10.9408,2020-05-10,8,1,6,1,Africa,12.5,75.0
Mauritius,-20.348404,57.552152,2020-05-10,332,10,320,2,Africa,3.0120481927710845,96.3855421686747
Mexico,23.6345,-102.5528,2020-05-10,35022,3465,21824,9733,Americas,9.893781051910228,62.315116212666325
Moldova,47.4116,28.3699,2020-05-10,4927,169,1958,2800,Europe,3.430079155672823,39.74020702252892
Monaco,43.7333,7.4167,2020-05-10,96,4,82,10,Europe,4.166666666666666,85.41666666666666
Mongolia,46.8625,103.8467,2020-05-10,42,0,14,28,Western Pacific,0.0,33.33333333333333
Montenegro,42.708678000000006,19.37439,2020-05-10,324,9,290,25,Europe,2.7777777777777777,89.50617283950618
Morocco,31.7917,-7.0926,2020-05-10,6063,188,2554,3321,Eastern Mediterranean,3.10077519379845,42.124360877453405
Namibia,-22.9576,18.4904,2020-05-10,16,0,11,5,Africa,0.0,68.75
Nepal,28.1667,84.25,2020-05-10,110,0,31,79,South-East Asia,0.0,28.18181818181818
Netherlands,12.5211,-69.9683,2020-05-10,101,3,89,9,Europe,2.9702970297029703,88.11881188118812
Netherlands,12.1696,-68.99,2020-05-10,16,1,14,1,Europe,6.25,87.5
Netherlands,18.0425,-63.0548,2020-05-10,76,15,46,15,Europe,19.736842105263158,60.526315789473685
Netherlands,52.1326,5.2913,2020-05-10,42627,5440,0,37187,Europe,12.761864545945059,0.0
New Zealand,-40.9006,174.886,2020-05-10,1497,21,1386,90,Western Pacific,1.402805611222445,92.58517034068137
Nicaragua,12.865416,-85.207229,2020-05-10,16,5,7,4,Americas,31.25,43.75
Niger,17.607789,8.081666,2020-05-10,821,46,624,151,Africa,5.602923264311815,76.00487210718636
Nigeria,9.082,8.6753,2020-05-10,4399,143,778,3478,Africa,3.2507388042736984,17.68583769038418
North Macedonia,41.6086,21.7453,2020-05-10,1642,91,1136,415,Europe,5.542021924482339,69.18392204628502
Norway,60.472,8.4689,2020-05-10,8105,219,32,7854,Europe,2.70203578038248,0.39481801357186924
Oman,21.512583,55.92325500000001,2020-05-10,3399,17,1117,2265,Eastern Mediterranean,0.5001471020888497,32.86260664901442
Pakistan,30.3753,69.3451,2020-05-10,32081,706,8555,22820,Eastern Mediterranean,2.2006795299398396,26.66687447398772
Panama,8.538,-80.7821,2020-05-10,8448,244,4687,3517,Americas,2.8882575757575757,55.480587121212125
Papua New Guinea,-6.314993,143.95555,2020-05-10,8,0,8,0,Western Pacific,0.0,100.0
Paraguay,-23.4425,-58.4438,2020-05-10,713,10,165,538,Americas,1.402524544179523,23.14165497896213
Peru,-9.19,-75.0152,2020-05-10,67307,1889,21349,44069,Americas,2.806543153015288,31.71884053664552
Philippines,12.879721,121.774017,2020-05-10,10794,719,1924,8151,Western Pacific,6.661108022975728,17.824717435612378
Poland,51.9194,19.1451,2020-05-10,15996,800,5698,9498,Europe,5.0012503125781445,35.621405351337835
Portugal,39.3999,-8.2245,2020-05-10,27581,1135,2549,23897,Europe,4.1151517348899604,9.241869402849789
Qatar,25.3548,51.1839,2020-05-10,22520,14,2753,19753,Eastern Mediterranean,0.06216696269982238,12.2246891651865
Romania,45.9432,24.9668,2020-05-10,15362,961,7051,7350,Europe,6.255695872933212,45.89897148808749
Russia,61.52401,105.318756,2020-05-10,209688,1915,34306,173467,Europe,0.9132616077219488,16.360497501049178
Rwanda,-1.9403,29.8739,2020-05-10,284,0,140,144,Africa,0.0,49.29577464788733
Saint Lucia,13.9094,-60.9789,2020-05-10,18,0,17,1,Americas,0.0,94.44444444444444
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-10,17,0,9,8,Americas,0.0,52.94117647058824
San Marino,43.9424,12.4578,2020-05-10,628,41,126,461,Europe,6.528662420382165,20.063694267515924
Saudi Arabia,23.885942,45.079162,2020-05-10,39048,246,11457,27345,Eastern Mediterranean,0.6299938537185003,29.34081130915796
Senegal,14.4974,-14.4524,2020-05-10,1709,19,650,1040,Africa,1.1117612638970158,38.03393797542422
Serbia,44.0165,21.0059,2020-05-10,10032,215,2732,7085,Europe,2.1431419457735243,27.232854864433815
Seychelles,-4.6796,55.492,2020-05-10,11,0,10,1,Africa,0.0,90.9090909090909
Singapore,1.2833,103.8333,2020-05-10,23336,20,2721,20595,Western Pacific,0.08570449091532396,11.660095989029825
Slovakia,48.669,19.699,2020-05-10,1457,26,941,490,Europe,1.7844886753603295,64.58476321207962
Slovenia,46.1512,14.9955,2020-05-10,1457,102,256,1099,Europe,7.0006863417982155,17.57035003431709
Somalia,5.152149,46.199616,2020-05-10,1054,51,118,885,Eastern Mediterranean,4.838709677419355,11.195445920303605
South Africa,-30.5595,22.9375,2020-05-10,10015,194,4173,5648,Africa,1.9370943584623066,41.66749875187219
